Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,10:47:39,441,1,"#00002254","#00002198","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:47:39,444,1,"#00002254","#000003a0","info   ","usrtimecnt","Initialize for new thread (0x3A0, 0x9AAA920)"
2022-12-15,10:47:39,444,1,"#00002254","#000003a0","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:51:41,569,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:51:47,907,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,10:51:47,907,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,10:52:39,469,1,"#00002254","#00002050","info   ","usrtimecnt","Initialize for new thread (0x2050, 0x9AAA920)"
2022-12-15,10:52:39,469,1,"#00002254","#00002050","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:52:39,469,1,"#00002254","#00002050","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,10:52:39,469,1,"#00002254","#00002050","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:52:39,476,1,"#00002254","#00002050","info   ","usrtimecnt","Initialize for new thread (0x2050, 0x9AAA920)"
2022-12-15,10:52:39,476,1,"#00002254","#00002050","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:52:39,478,1,"#00002254","#00001688","info   ","usrtimecnt","Initialize for new thread (0x1688, 0x9AAA920)"
2022-12-15,10:52:39,478,1,"#00002254","#00001688","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:55:33,020,1,"#00002254","#00002814","info   ","usrtimecnt","Days passed: 534"
2022-12-15,10:55:33,020,1,"#00002254","#00002814","info   ","usrtimecnt","Writing 534 Days"
2022-12-15,10:56:47,912,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:56:53,932,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1105 users"
2022-12-15,10:56:53,932,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1105 Users"
2022-12-15,10:57:39,497,1,"#00002254","#00002754","info   ","usrtimecnt","Initialize for new thread (0x2754, 0x9AAA920)"
2022-12-15,10:57:39,497,1,"#00002254","#00002754","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:57:39,497,1,"#00002254","#00002754","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,10:57:39,497,1,"#00002254","#00002754","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:57:39,505,1,"#00002254","#00002754","info   ","usrtimecnt","Initialize for new thread (0x2754, 0x9AAA920)"
2022-12-15,10:57:39,505,1,"#00002254","#00002754","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:57:39,508,1,"#00002254","#00001b68","info   ","usrtimecnt","Initialize for new thread (0x1B68, 0x9AAA920)"
